MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
7,4,7,9,6,10,4,5,7,2,1,7,3,10,8,10,6,11,6,1,0.32538404414316247
5,5,8,7,6,4,4,2,5,9,7,8,3,5,4,9,4,3,5,6,0.25852513243878816
7,5,4,3,7,3,7,1,6,4,4,2,8,5,4,5,4,4,4,5,0.25191061624546424
3,7,1,7,5,5,7,4,9,2,3,3,6,7,4,4,5,3,8,7,0.4595450996992975
10,6,5,5,4,3,9,9,5,7,1,3,4,7,5,2,4,4,3,5,0.4394373122022119
4,3,6,4,4,6,5,4,5,8,6,6,4,3,5,6,7,3,4,4,0.180159961003164
5,7,8,1,6,6,2,4,8,7,7,6,4,8,5,5,5,3,6,3,0.07185234427208215
5,7,4,7,3,2,9,3,9,5,2,0,8,4,3,2,3,6,3,5,0.4852085303876603
6,4,3,3,11,4,4,6,4,3,6,1,5,3,4,4,3,7,11,5,0.2529494486983063
11,4,5,8,6,5,3,6,7,7,2,7,8,6,8,5,10,2,4,2,0.5456981335507494
8,6,8,3,8,7,8,4,7,8,3,6,3,6,7,4,8,6,5,3,0.1779570598843364
5,3,2,2,3,10,3,4,5,5,5,5,3,3,6,4,6,4,2,6,0.25451238647726543
8,4,1,5,4,6,4,4,6,7,2,6,6,5,8,4,4,5,8,3,0.43455259769676124
7,3,6,9,6,6,3,6,6,4,4,7,5,4,4,7,4,3,8,4,0.39613095110083835
5,5,8,4,5,2,3,5,8,7,8,5,3,9,4,4,4,4,11,6,0.09648741744969513
3,6,4,3,9,9,2,8,3,5,3,4,4,7,4,5,2,6,3,3,0.19668229635217516
0,10,4,6,6,7,7,6,4,3,5,4,4,9,4,4,6,5,2,6,0.33550897159313864
4,4,4,4,2,3,2,4,1,8,3,3,5,6,4,2,0,3,2,6,0.2707168371469353
3,6,5,6,5,5,7,4,4,5,4,6,5,5,7,2,2,0,4,7,0.3047319423611341
4,2,2,3,1,5,5,1,3,6,4,4,3,3,3,6,4,4,4,5,0.24992138664793173
4,3,6,3,7,2,6,5,5,3,7,9,3,2,9,5,5,8,5,6,0.1833758554347061
2,0,5,1,3,7,4,5,5,3,13,8,8,7,9,7,3,5,7,6,0.17185776265257777
3,12,3,3,10,5,0,7,8,4,4,6,5,5,2,1,7,8,6,9,0.20476135997732015
6,5,3,2,3,6,3,6,4,2,2,3,5,5,2,4,6,5,7,6,0.2821978588567079
3,3,5,2,5,6,5,1,5,8,6,5,5,5,9,6,5,2,4,2,0.21110166215531287
4,6,7,3,7,6,4,6,5,2,5,5,4,8,3,3,3,2,7,0,0.23175073144853509
6,6,5,4,10,6,5,5,8,0,6,11,4,7,3,7,6,8,6,4,0.2748522939100188
4,5,7,4,5,4,7,3,7,3,6,5,3,5,1,2,6,6,6,4,0.23015935762636974
5,3,7,0,4,7,2,3,4,3,8,7,6,6,2,4,5,3,5,9,0.14757404055465095
1,4,6,3,5,2,3,4,3,10,7,7,4,4,6,4,6,6,3,7,0.20203755470670393
4,4,5,5,2,2,5,2,5,5,3,7,8,7,3,5,5,3,1,5,0.2381778637051142
4,4,5,4,2,8,3,6,6,4,5,4,5,6,1,3,6,7,2,7,0.24065302621478987
5,4,3,7,6,2,5,4,7,3,5,3,5,5,3,6,5,5,2,3,0.3342069296757248
3,6,5,7,2,5,4,1,4,4,6,4,7,8,3,3,6,7,6,5,0.3145453380839873
6,5,7,6,3,5,6,2,2,6,7,4,9,3,6,5,3,4,4,2,0.2720874569863077
6,8,4,4,6,6,5,3,9,6,4,5,7,5,4,4,6,6,9,5,0.19959085324938483
5,2,3,6,9,5,9,4,10,3,5,6,5,6,6,6,1,4,4,3,0.3333969775009516
2,8,5,4,6,9,3,3,1,4,3,2,5,2,1,7,3,6,6,4,0.26739820132276965
3,6,5,2,9,9,3,3,2,7,5,2,5,4,5,4,5,4,4,8,0.21226392480995968
3,5,7,4,7,3,6,4,6,5,2,8,5,4,5,2,3,3,3,3,0.18687793933796304
3,8,5,6,4,5,8,4,2,1,4,7,4,7,5,2,4,3,7,5,0.23577976605138323
3,2,8,10,1,6,4,3,4,1,2,1,7,4,1,5,4,2,2,5,0.44267854929049555
6,4,2,8,4,5,9,7,4,5,6,6,3,3,6,7,6,6,9,7,0.43428910924625264
4,10,4,2,3,4,3,6,10,1,6,6,2,11,7,4,5,3,4,10,0.22924541828817133
4,4,5,6,2,3,6,5,7,2,4,3,4,8,4,3,6,3,2,4,0.2577273966888902
4,4,5,4,8,2,7,5,8,6,3,4,7,3,4,2,5,6,3,5,0.26994717853551664
3,8,4,4,6,4,5,3,7,5,3,10,2,3,4,7,6,3,6,2,0.22868428475935157
8,8,6,1,7,10,6,5,4,9,4,4,4,9,5,9,7,7,6,4,0.18996777823893946
3,6,7,2,5,6,4,1,2,7,6,6,3,6,6,9,11,6,7,4,0.07966006526513181
7,5,3,3,4,3,6,4,9,2,2,4,6,8,5,6,1,2,3,5,0.23882710628055082
10,5,2,4,7,4,7,6,6,4,4,5,4,3,7,6,4,4,8,7,0.5084058706390434
5,2,8,6,2,2,5,3,5,3,6,4,6,4,4,0,6,7,6,5,0.28511232941104186
1,4,7,2,3,5,6,4,7,6,5,2,4,6,6,4,2,3,4,5,0.187611650618523
8,4,5,4,4,3,3,5,5,4,1,0,4,5,6,3,6,5,5,3,0.3551212912706565
8,8,4,9,8,10,4,3,7,6,1,6,5,7,4,2,2,2,1,8,0.5056512752651543
3,5,5,4,3,5,4,2,5,4,8,6,3,3,8,6,7,6,4,5,0.22894622224530128
12,6,3,7,2,0,7,5,5,9,6,6,6,7,4,8,4,15,4,6,0.6568629511718301
4,4,5,3,3,7,6,10,5,6,6,4,3,7,5,8,5,5,4,7,0.19613897538112865
6,3,6,6,3,5,7,3,3,8,2,6,6,8,3,4,4,9,3,5,0.28867273616025685
4,7,4,5,6,6,7,10,7,6,3,6,1,4,1,5,10,6,7,3,0.29118440891865177
4,4,10,4,4,6,4,5,5,4,2,4,8,3,6,6,5,3,6,5,0.22772958597110163
4,2,5,4,5,5,4,5,4,6,3,4,6,8,5,9,4,2,5,7,0.28708721336006526
3,6,2,8,5,6,9,13,6,1,5,6,5,9,3,3,4,6,2,6,0.44766724481922904
5,3,7,7,4,3,3,6,11,2,2,4,4,5,1,6,4,8,6,3,0.3400844028750662
5,7,4,7,4,8,1,7,6,9,4,4,1,9,6,3,4,5,6,5,0.4425543336751712
5,4,4,5,4,8,2,3,4,7,3,3,8,2,7,4,5,5,3,5,0.3264478482409061
7,2,9,5,3,4,3,7,4,10,8,3,4,7,9,7,4,6,4,4,0.17359519758234807
8,4,3,7,3,5,4,5,8,5,6,4,3,4,6,6,8,5,9,3,0.4426285521200524
6,4,4,6,4,5,6,9,8,2,5,8,3,5,7,6,4,3,1,5,0.2384788233245325
2,5,4,4,10,5,4,4,3,10,3,4,4,8,9,6,4,4,6,5,0.2440440334072982
0,2,6,7,10,7,4,6,5,5,2,5,7,2,3,4,5,7,2,3,0.23657232571838707
6,4,5,3,3,8,2,3,4,4,4,3,5,8,7,7,3,7,5,2,0.2605787036445846
2,7,7,1,2,5,5,4,2,3,4,2,9,6,6,5,3,5,1,5,0.15953059879113124
3,6,4,4,9,6,3,8,5,5,5,5,2,4,4,6,4,7,5,9,0.1918479671128481
7,8,5,4,1,4,5,7,4,4,3,5,3,2,6,6,5,4,6,3,0.27789448175369325
6,4,7,6,6,6,7,2,6,4,6,5,5,6,4,5,4,9,8,7,0.2426529734451975
3,6,4,3,5,3,8,14,4,3,4,2,9,6,2,3,8,7,3,3,0.28736132944859116
4,7,2,3,3,7,1,8,3,7,4,3,6,4,5,3,7,5,7,10,0.2879897572591778
5,4,2,3,8,6,10,7,10,3,7,5,3,6,4,4,6,2,5,5,0.31259026756414865
7,7,3,5,4,4,4,6,3,5,8,10,7,5,7,8,3,15,5,1,0.26225520871589747
4,6,10,2,2,4,8,4,5,8,7,5,6,6,4,3,2,2,8,5,0.13090300090925405
1,7,3,4,3,2,3,3,8,7,6,2,4,4,3,3,10,6,5,10,0.32375577140952383
2,3,5,8,4,5,4,4,3,2,8,5,8,5,5,6,6,2,5,4,0.34036767491294145
6,5,2,7,10,5,1,7,6,2,5,11,1,6,11,5,2,6,3,3,0.37038253813633937
4,5,3,4,6,2,4,6,6,6,5,7,4,3,6,6,5,10,8,8,0.21032360846145354
4,3,4,5,4,4,3,3,8,2,2,6,3,5,5,8,3,5,2,4,0.30348539729210566
6,5,2,5,9,2,7,9,3,7,9,1,9,1,7,8,3,6,10,5,0.34555108574194654
3,6,5,4,7,3,6,7,4,6,4,2,6,4,4,6,5,6,5,4,0.3307909205118773
7,3,8,5,4,5,5,3,4,3,4,3,5,5,5,5,4,3,11,3,0.2727772051053958
6,3,3,3,1,7,2,9,4,2,7,2,7,5,7,4,3,6,8,3,0.2902444174365916
8,5,2,3,9,3,10,3,4,2,3,4,5,7,7,3,3,2,9,4,0.3852680493262741
1,6,5,6,10,6,4,3,4,5,3,7,9,10,5,7,8,4,4,7,0.25908371824430537
6,7,0,5,5,5,4,3,6,1,3,4,5,6,9,3,4,3,7,4,0.5077153492904342
4,5,5,8,7,8,4,0,8,6,2,5,11,2,3,6,11,8,2,3,0.3340808449850641
3,3,7,4,5,5,4,3,8,2,9,5,6,7,3,8,4,3,8,6,0.14369149538008477
6,6,9,3,7,8,3,4,0,3,3,6,6,3,4,4,7,1,7,6,0.1651343533917588
3,4,9,7,3,8,4,3,3,5,5,9,2,7,5,5,2,5,4,10,0.21397406865999516
4,8,3,5,5,3,10,8,6,2,3,11,5,3,6,3,3,5,5,1,0.25330987474148514
3,6,6,3,8,3,6,8,4,7,2,4,6,4,6,2,2,5,3,7,0.21555169861211756
13,10,3,4,8,6,6,5,5,6,5,4,6,2,9,4,2,4,7,2,0.5606674163858434
2,3,4,8,5,4,5,5,2,2,6,5,4,6,1,5,5,4,6,3,0.3471109483470553
1,6,1,1,2,8,5,7,4,4,6,5,7,3,5,2,2,5,5,4,0.3028828856000722
7,2,4,7,9,1,2,1,4,1,4,5,4,5,5,3,2,11,4,6,0.322012765145409
3,7,6,6,5,3,5,8,2,5,4,5,4,4,1,3,4,5,4,4,0.2568808154866022
3,3,3,7,8,5,3,3,3,7,6,3,4,7,4,5,6,2,8,6,0.3504129311941109
5,4,7,4,5,2,11,7,4,1,3,3,5,6,3,7,6,3,2,2,0.21780101418058292
3,3,6,6,6,8,4,7,2,7,6,4,5,5,3,5,4,10,5,3,0.2885274511884327
5,5,5,7,3,5,5,9,4,5,3,4,2,7,4,7,5,1,4,3,0.290187413608527
3,6,3,7,0,5,7,7,5,4,8,6,5,9,7,8,5,8,4,3,0.38947148720836205
5,2,3,3,6,8,4,2,3,3,7,4,6,5,5,4,6,5,9,2,0.3110487514459979
7,5,5,4,5,0,5,3,3,4,7,4,6,4,9,1,7,4,2,6,0.24191007935052805
6,5,4,5,9,3,6,4,5,6,6,7,4,5,3,5,11,7,6,5,0.20578171875284593
6,7,6,6,2,5,3,6,4,4,5,11,4,5,6,9,3,4,7,5,0.28717168747306787
6,5,1,4,4,4,5,6,1,6,9,4,8,5,3,7,7,9,3,5,0.36731810496279566
3,2,5,2,2,5,5,2,4,10,6,6,4,7,2,4,3,2,10,2,0.14330409256662188
7,5,7,3,4,3,3,2,4,8,4,4,3,9,10,9,4,2,2,9,0.2225512063792952
4,5,11,5,4,6,6,4,6,3,5,11,4,6,4,4,4,2,5,9,0.1671444822451855
5,6,9,6,5,6,4,9,9,4,7,6,5,2,4,6,4,4,3,5,0.1961747905094698
3,5,6,7,5,4,2,3,4,4,7,5,4,5,6,4,4,2,6,4,0.2949725322076064
8,11,8,8,4,9,4,2,7,3,4,7,6,3,1,6,3,6,5,2,0.31615804236613837
2,1,1,7,6,8,4,4,6,3,5,1,10,3,6,5,8,5,6,3,0.4753303019736517
3,3,8,6,7,5,3,8,4,6,6,10,2,10,4,3,1,6,10,4,0.24689624710795835
3,6,9,6,5,3,1,0,1,4,4,4,5,5,4,3,9,9,6,5,0.17541020758118847
6,2,9,10,10,9,8,6,5,4,4,4,3,5,5,4,3,6,4,4,0.39080752039011857
11,6,5,2,3,3,7,6,5,3,7,7,4,14,6,4,5,7,5,5,0.4340589862885033
7,4,7,8,3,5,10,2,1,7,8,3,7,4,8,1,9,6,7,2,0.2874796707672389
8,3,3,6,6,6,5,4,9,5,4,5,5,4,2,3,7,6,2,8,0.37147325990798374
2,2,5,6,5,8,4,7,3,7,4,6,9,6,5,6,5,11,4,8,0.34476444582578836
7,5,3,6,3,4,6,9,5,8,7,5,4,5,7,7,3,8,9,3,0.24709642609127042
4,5,7,3,4,8,2,9,5,0,4,2,6,4,6,8,10,4,8,6,0.15173533008540058
3,6,2,1,5,6,6,3,2,4,1,6,4,5,6,7,8,3,4,3,0.25354154876302354
8,8,8,4,5,2,7,7,7,4,8,7,5,2,6,5,7,8,5,5,0.14410101423434574
5,8,2,5,8,8,4,6,5,4,7,7,7,5,8,8,7,7,4,6,0.3794792776976767
3,7,6,4,2,1,2,3,4,9,6,4,8,1,6,3,3,3,2,5,0.225099440842755
6,4,8,6,8,7,7,2,3,3,9,8,8,5,7,6,7,7,7,3,0.2811164840298875
4,5,7,4,5,7,5,2,3,1,6,6,7,6,5,2,4,0,5,7,0.1773095600408196
5,6,7,4,9,8,3,3,1,3,6,5,4,5,2,7,2,7,4,3,0.24806383442097024
4,2,4,1,3,6,4,6,5,2,3,8,3,1,5,4,10,9,4,4,0.18070679693774783
10,5,7,2,4,4,4,4,8,5,3,2,5,3,8,5,7,8,3,9,0.345326706818679
7,3,5,9,4,1,4,4,5,8,3,4,4,5,8,4,5,3,8,3,0.42856581751654
5,7,6,2,5,2,6,10,3,5,1,1,5,6,2,8,2,6,6,5,0.12801405260197557
6,4,5,7,6,2,4,3,5,4,4,5,2,5,1,5,4,8,4,4,0.2104229728614798
5,7,6,7,3,1,4,5,6,7,3,6,2,6,6,8,2,2,3,4,0.34413312544098806
5,5,9,6,5,4,7,4,7,3,2,4,6,2,10,8,4,5,6,6,0.25696656656269107
6,9,3,6,5,6,3,5,4,5,3,4,4,6,5,3,4,9,2,5,0.32202224715871686
5,6,6,5,4,4,6,5,1,3,5,9,3,7,3,7,4,9,4,6,0.21007725341356567
4,4,6,3,5,2,6,4,6,3,4,2,5,8,3,3,2,3,9,7,0.24549074890989564
7,2,4,6,2,5,3,2,3,4,2,2,4,9,5,6,6,5,4,2,0.41403847900324303
2,4,8,2,6,5,5,5,8,8,3,6,8,11,5,3,6,6,2,6,0.09478493560229588
5,5,4,8,7,2,1,5,5,2,5,9,4,6,4,6,2,4,5,5,0.37568470102676277
3,6,0,5,7,3,5,3,7,5,10,5,10,2,0,8,3,8,3,5,0.5210309967900196
7,11,2,6,4,3,3,5,3,0,6,5,4,5,2,2,4,1,10,6,0.32862040505654444
6,10,3,3,2,6,3,4,2,1,5,5,7,1,6,4,13,7,0,8,0.29066091018157625
5,7,8,9,6,4,6,4,8,2,4,5,4,9,3,6,2,7,3,8,0.3298800663596079
10,5,3,3,8,1,3,5,9,5,3,5,3,1,7,9,4,4,8,9,0.38335904244855334
3,7,5,3,7,0,3,6,6,5,3,6,6,6,10,6,11,10,5,3,0.17889066827461
3,2,4,3,4,4,7,5,8,7,8,5,5,4,2,3,3,4,8,3,0.21581782838954233
3,5,2,5,5,10,4,7,1,5,6,2,4,5,2,7,7,1,3,6,0.3488186335520003
7,8,5,7,1,3,7,6,7,2,6,3,7,4,4,5,9,5,2,7,0.27570513292557275
5,7,0,5,4,4,3,4,2,4,3,2,4,5,4,5,5,6,4,5,0.5721752051975838
6,5,3,8,5,7,6,5,6,2,7,6,5,6,4,5,7,7,3,11,0.31121615757114957
2,8,6,6,5,1,7,4,2,6,1,3,7,3,7,3,5,6,11,2,0.21265394466155355
7,5,1,7,7,3,5,1,4,7,9,1,3,3,5,7,4,7,5,5,0.5353024112403472
6,3,9,7,5,5,2,9,4,4,6,11,5,5,3,9,4,3,3,4,0.23107426094698055
5,4,3,11,5,5,6,4,8,3,7,2,5,3,5,3,6,4,7,5,0.4543140795443792
2,6,3,8,3,5,8,3,12,1,5,5,8,9,7,3,4,6,8,4,0.45315488461181613
6,6,5,3,5,5,6,6,9,6,5,6,6,6,7,6,5,2,8,6,0.2022832936579813
1,5,4,4,5,10,7,5,2,9,8,7,4,6,7,4,4,7,1,8,0.2373511883298915
5,5,1,5,3,9,5,3,7,2,5,2,8,1,4,3,6,6,8,6,0.39281187305818666
7,1,3,5,4,2,4,6,3,3,3,4,3,3,6,9,6,7,9,6,0.344371976451146
8,5,3,4,4,6,4,5,3,9,12,3,8,5,5,7,6,4,0,6,0.3308515268876904
5,8,2,9,4,6,5,5,4,2,9,4,4,8,6,1,7,13,5,5,0.43660824481029814
5,5,6,5,7,4,5,3,6,5,6,2,12,5,5,4,3,2,11,6,0.2348811163431816
7,5,5,1,7,9,5,5,5,4,2,8,8,4,10,4,7,4,6,8,0.18974034972048778
4,5,7,2,3,2,6,8,5,4,4,5,5,4,4,5,0,3,6,5,0.17970228824800366
5,1,5,6,2,4,3,1,8,8,5,8,5,2,5,5,5,6,7,7,0.33480060626482716
2,3,5,4,3,4,2,4,3,4,5,6,8,4,1,1,4,4,6,5,0.12894417269344088
5,5,5,6,7,4,2,3,3,5,6,7,8,9,6,5,2,6,4,7,0.32425553761238185
6,6,4,4,4,3,4,5,5,5,3,5,7,5,3,6,4,5,6,7,0.2557403863419433
7,6,2,5,2,5,4,10,9,7,7,2,5,4,7,5,4,6,2,4,0.29748279066152017
3,6,5,3,5,3,7,3,10,2,2,7,2,4,8,4,8,7,7,4,0.19408381106195685
4,2,3,4,1,7,3,9,3,4,2,5,5,5,6,4,8,6,2,4,0.2699274068263953
5,6,5,2,4,5,3,5,5,8,11,4,4,4,4,7,4,10,4,2,0.24192529504000185
5,6,5,4,5,5,2,7,5,7,6,3,5,6,4,9,2,5,3,2,0.2677251722004417
9,6,6,9,5,1,7,6,3,3,11,8,7,5,7,6,4,8,4,5,0.4511914181983401
3,3,6,7,5,6,7,3,5,5,3,2,7,6,4,4,6,4,4,4,0.33611503726564473
3,4,4,8,8,2,2,7,3,4,11,6,7,10,6,10,6,6,3,3,0.34086027485003534
2,3,6,3,2,10,8,4,2,13,8,3,3,4,7,3,4,4,5,4,0.13013825820038424
7,7,2,6,4,4,4,8,6,1,11,7,2,4,3,4,6,4,4,7,0.3329861253584502
2,8,4,2,3,7,3,3,4,4,5,6,6,6,9,5,9,2,5,5,0.1589832198638249
4,4,4,4,5,8,7,3,6,5,4,4,6,5,3,8,3,3,6,1,0.27409929372656167
7,5,4,8,5,4,5,2,4,2,5,2,3,3,7,4,7,8,7,5,0.432046672090803
5,6,6,5,8,6,10,4,3,5,2,3,5,3,4,1,2,3,5,11,0.32657832440089996
4,4,4,9,5,9,4,3,9,9,4,6,3,5,8,3,10,3,5,6,0.3982060230759385
6,3,6,6,6,6,3,4,4,3,4,2,6,5,7,3,1,8,1,8,0.31040799535504554
2,4,6,0,9,6,5,7,8,1,6,4,3,2,8,4,7,7,6,3,0.14630093137420597
3,2,3,4,3,6,3,2,9,7,3,7,5,2,6,7,3,5,5,6,0.24554725803372204
8,4,9,7,3,6,6,8,5,6,10,8,6,4,6,1,7,7,7,5,0.24920153366658154
3,3,3,10,6,6,1,3,4,5,3,7,8,6,8,6,7,5,3,9,0.4878153298153919
5,4,5,7,5,6,6,1,10,3,5,4,1,4,8,4,2,4,9,7,0.3856028664785405
4,3,4,10,5,3,1,3,5,10,4,2,6,4,4,0,4,9,6,7,0.40136021222168
5,5,5,5,4,7,6,6,6,4,7,2,2,4,12,2,6,8,6,8,0.20578327834292748
10,4,3,3,4,5,5,4,7,5,3,5,3,9,5,7,4,6,5,7,0.3983485895009705
7,10,4,3,5,6,5,7,5,2,8,8,4,3,5,2,5,2,5,4,0.16980013298332172
11,3,5,5,11,7,5,5,4,5,4,4,5,2,5,6,3,5,8,5,0.4958249702951107
7,2,6,4,4,7,5,5,3,6,5,7,6,7,3,2,6,5,6,7,0.23686562073464304
7,3,4,4,6,8,2,8,6,9,3,3,8,8,6,10,6,10,6,6,0.3042901815870623
3,5,3,6,5,5,7,6,4,7,4,3,6,6,6,9,6,6,6,1,0.26400396905412005
3,4,5,10,4,5,2,5,7,2,6,1,3,7,4,3,4,3,6,6,0.48617962227798084
6,4,3,5,7,6,8,5,10,3,9,5,4,8,4,5,5,7,2,2,0.26127854980921444
6,2,5,4,5,3,4,3,5,6,8,3,10,10,7,5,6,6,5,1,0.21215888370415725
9,7,5,4,4,8,8,3,7,5,4,4,4,3,7,4,7,4,2,4,0.37099414710949485
9,4,4,6,1,5,7,2,5,2,2,7,4,6,5,7,4,2,6,4,0.4094664987630071
5,0,3,3,3,6,9,6,6,5,5,3,2,1,4,7,3,5,7,3,0.34069248603342517
7,5,5,4,2,3,2,6,5,5,8,4,6,4,4,3,3,2,7,4,0.2823194997271332
4,6,6,3,8,5,3,6,9,9,7,4,5,3,8,9,8,3,3,5,0.2073660904492885
5,1,3,6,4,2,4,6,8,6,8,2,7,4,5,6,5,4,2,4,0.3721844194763653
7,4,3,6,5,3,3,6,9,8,10,6,3,7,2,5,0,6,4,7,0.35699933337106904
3,5,4,6,9,2,3,5,1,3,5,3,4,2,9,2,3,2,3,3,0.4008161679666962
7,2,1,5,7,4,8,5,4,5,6,1,6,9,8,11,5,6,3,6,0.4716129239691957
4,6,9,5,3,8,2,3,6,4,7,7,6,6,2,4,0,5,5,6,0.19724828541894834
0,6,3,3,6,8,5,4,9,4,3,4,8,6,8,4,7,4,5,3,0.384011079674421
5,4,2,7,6,4,6,4,3,2,5,3,3,7,1,5,5,9,6,2,0.406783931810285
3,2,5,4,5,6,4,7,11,0,4,4,4,6,8,7,4,5,6,4,0.309305462461804
4,2,12,7,5,6,3,5,7,6,6,6,6,4,5,2,7,6,2,3,0.2114150594206123
3,3,7,3,4,7,5,3,7,11,7,0,7,7,5,5,5,2,5,8,0.1720863787361221
7,7,7,7,6,3,4,2,4,6,6,3,7,9,6,3,4,9,5,3,0.29687089468471267
5,3,5,7,4,4,5,5,3,7,5,9,2,3,5,4,2,6,8,4,0.3384895420699101
5,6,3,4,6,3,6,7,6,9,3,6,6,4,6,7,7,1,4,2,0.2654053426378151
8,3,3,7,2,7,8,1,6,6,9,3,2,2,4,1,6,6,8,3,0.3803048851290752
4,6,4,7,7,9,5,7,7,7,5,7,4,6,9,8,4,3,4,3,0.3222318817521244
3,1,4,5,6,6,8,2,4,7,9,6,4,3,5,8,6,8,6,7,0.23127330347817812
5,5,4,6,3,6,5,5,9,7,5,3,6,10,5,8,5,5,4,2,0.296965961778485
4,2,3,6,6,8,3,4,5,3,1,9,8,11,5,3,6,7,7,4,0.30931522800100186
9,4,10,2,4,2,3,3,6,4,5,3,5,4,8,4,7,3,7,8,0.23657257629377898
4,8,9,8,6,3,7,5,3,4,1,9,5,1,9,8,6,4,5,6,0.2776035384034619
7,3,4,5,3,5,7,5,7,4,1,1,8,7,5,9,8,3,1,4,0.4157119604369188
4,4,6,3,5,5,11,3,5,5,4,5,2,4,5,9,4,1,3,5,0.18864958145614974
4,5,5,5,3,4,8,2,5,5,8,5,4,7,3,4,7,5,5,8,0.2606969690384669
2,4,8,7,7,3,3,3,6,5,4,5,1,11,5,6,7,6,3,7,0.2838927499070503
7,6,6,3,5,4,7,7,6,3,6,5,4,4,5,2,7,4,4,3,0.23630343310429341
2,7,1,4,10,7,9,5,6,9,3,7,3,6,6,3,6,9,7,7,0.37385990199526065
2,4,7,5,5,7,3,2,7,1,6,3,9,5,6,6,2,4,4,6,0.25562296432843123
4,4,7,4,4,3,3,6,7,5,5,5,6,4,6,7,9,5,3,6,0.14995602648984646
5,2,6,1,1,4,5,9,4,5,5,4,7,2,9,5,10,10,4,6,0.17021080450089143
1,11,3,3,4,3,0,5,3,3,8,9,3,6,4,2,3,5,8,5,0.1488735237849946
8,4,4,7,5,2,7,3,3,5,7,4,1,4,2,3,3,3,5,3,0.4304591776333791
4,6,5,2,3,5,5,4,6,3,5,6,7,4,5,3,7,7,7,6,0.26477125478086805
3,7,3,5,3,5,9,3,3,2,4,5,6,3,4,9,3,3,7,5,0.33430245799471514
4,3,4,6,4,3,7,4,5,5,4,3,7,3,6,6,6,5,8,4,0.3238952712542027
4,7,6,6,4,5,6,3,5,4,0,2,8,1,5,4,10,2,5,4,0.3530207964341673
4,4,6,3,6,9,4,3,4,7,2,5,5,5,6,7,8,7,4,5,0.17279342308439125
7,6,6,3,4,5,9,5,3,5,4,7,4,5,8,5,5,6,4,2,0.2035684616257211
9,6,9,5,4,3,4,6,3,1,10,4,6,3,5,5,1,3,5,3,0.3549254790497525
4,3,11,4,9,8,1,4,6,4,5,4,8,3,5,3,5,2,4,9,0.13294678489424136
3,10,5,3,11,9,5,2,6,9,4,4,3,9,3,9,8,6,2,5,0.1115508010758515
4,5,2,9,4,3,4,5,7,6,4,8,8,8,7,3,5,5,6,3,0.3813889310020013
6,2,4,2,3,5,6,6,3,5,4,6,6,5,4,2,1,9,3,2,0.23656267049212287
4,3,5,3,4,9,2,3,6,5,7,4,2,4,5,2,5,3,6,2,0.24034837418193017
5,9,6,6,2,6,4,6,6,5,3,7,4,3,4,3,3,7,7,4,0.3091742905493625
4,7,6,4,5,6,6,7,1,9,3,7,4,4,7,2,5,4,6,3,0.19074425397774555
4,7,4,8,8,2,4,6,5,10,8,6,12,3,9,5,6,4,2,9,0.2738011652214647
2,2,4,5,5,4,4,6,1,4,7,5,4,3,9,2,4,9,4,8,0.29888300128256073
7,6,2,8,5,3,7,10,7,5,5,4,8,8,6,7,4,2,2,3,0.4672693225677384
4,6,4,9,6,6,4,2,3,9,9,9,2,7,4,4,5,5,2,8,0.43498829810839157
5,7,8,3,7,3,4,5,5,5,5,5,9,5,4,8,6,2,5,6,0.23702488976273678
5,6,6,5,5,7,1,7,4,6,2,3,4,3,6,4,6,8,3,3,0.3260084649483068
6,6,4,3,8,2,4,5,3,7,5,3,5,8,7,7,5,6,8,7,0.20371947399662035
8,3,1,3,6,4,4,5,4,4,6,1,4,2,10,7,5,7,1,6,0.352556551903685
7,1,4,10,6,5,3,4,8,9,4,6,7,6,2,6,3,6,2,6,0.5103048759489888
8,4,8,10,4,10,9,7,4,5,5,7,12,4,8,9,3,8,5,3,0.39800512853076175
5,9,2,10,7,5,8,6,2,4,3,3,10,5,6,8,7,2,5,9,0.5497851967526256
4,3,2,7,9,6,3,8,5,2,9,4,1,4,3,3,5,5,4,6,0.4236969575650471
6,3,5,9,4,9,8,3,3,3,7,6,8,1,3,4,9,4,4,3,0.3537204291284453
5,9,3,2,3,8,5,8,3,5,6,7,3,9,5,5,8,3,4,4,0.2730330679554788
8,1,2,2,4,5,2,6,8,4,5,2,8,5,3,5,7,3,3,2,0.2778811527665094
4,4,5,2,2,8,5,4,8,6,6,1,3,6,6,8,5,8,4,4,0.22933906057728923
5,3,7,2,2,6,8,2,4,3,6,3,5,10,8,7,6,5,4,5,0.19603486072291315
7,5,5,6,5,4,2,10,4,9,5,5,1,4,6,4,3,2,4,8,0.2914464649061119
6,4,6,5,2,6,4,4,8,5,6,7,5,4,4,7,3,5,4,9,0.1575228586912796
4,5,5,4,3,1,8,2,4,6,3,2,5,6,4,2,5,0,1,4,0.2605551709659069
6,9,5,6,6,6,5,5,1,6,2,4,7,7,2,3,6,5,7,3,0.35317536007726635
